account_id,account_age_days,credit_limit,home_country,risk_score,is_high_risk,avg_txn_amount,avg_monthly_txns,has_2fa,account_type,total_transactions,total_amount,avg_amount,max_amount,fraud_count,fraud_amount,pct_foreign,avg_velocity,unique_countries,unique_categories,avg_ip_risk,fraud_rate,is_fraudster
ACC0039220,718,16180.35,US,4.6,0,92.0,14.8,1,personal,17.0,1569.57,92.33,376.69,1.0,107.64,0.47,1.12,6.0,8.0,23.99,0.058824,1.0
ACC0039221,3285,4189.49,US,12.4,0,44.17,11.2,0,personal,1.0,27.17,27.17,27.17,0.0,0.0,0.0,2.0,1.0,1.0,22.6,0.0,0.0
ACC0039222,581,2129.33,US,15.2,0,101.49,14.2,0,personal,14.0,1584.8,113.2,300.02,0.0,0.0,0.36,0.86,5.0,8.0,19.94,0.0,0.0
ACC0039223,1835,500.0,US,5.0,0,130.24,30.4,1,personal,20.0,5306.62,265.33,2511.38,0.0,0.0,0.25,1.05,4.0,9.0,20.49,0.0,0.0
ACC0039224,2997,11800.53,US,24.5,0,58.91,23.1,1,personal,18.0,2349.27,130.51,924.73,0.0,0.0,0.5,1.78,7.0,8.0,22.18,0.0,0.0
ACC0039225,63,3454.54,US,14.6,0,110.96,21.1,1,business,22.0,4966.28,225.74,1160.36,0.0,0.0,0.32,1.0,7.0,10.0,13.58,0.0,0.0
ACC0039226,1803,6637.93,US,4.3,0,49.55,40.4,0,personal,38.0,6602.7,173.76,788.41,0.0,0.0,0.21,1.0,5.0,13.0,20.57,0.0,0.0
ACC0039227,1863,2337.4,US,23.2,0,128.17,35.4,1,personal,20.0,2121.82,106.09,377.24,0.0,0.0,0.3,1.2,4.0,9.0,14.5,0.0,0.0
ACC0039228,1253,5297.76,US,3.1,0,106.03,34.8,1,personal,28.0,6945.25,248.04,1586.22,0.0,0.0,0.21,1.14,6.0,12.0,21.07,0.0,0.0
ACC0039229,2465,4808.67,US,25.0,0,25.36,44.4,1,business,32.0,5362.15,167.57,1878.33,0.0,0.0,0.31,0.94,7.0,11.0,25.93,0.0,0.0
ACC0039230,1205,10267.13,US,43.2,0,75.25,13.2,1,personal,17.0,1773.38,104.32,571.41,1.0,185.15,0.41,1.0,6.0,9.0,23.69,0.058824,1.0
ACC0039231,1385,5610.73,US,17.4,0,41.6,13.8,0,personal,12.0,2185.5,182.12,515.13,0.0,0.0,0.17,0.67,3.0,8.0,23.79,0.0,0.0
ACC0039232,1026,2001.53,US,14.4,0,33.33,16.8,1,personal,17.0,3078.14,181.07,545.81,0.0,0.0,0.06,1.0,2.0,8.0,20.87,0.0,0.0
ACC0039233,2289,33588.52,US,14.1,0,72.26,30.1,1,personal,27.0,2670.11,98.89,450.09,0.0,0.0,0.22,0.89,6.0,9.0,19.55,0.0,0.0
ACC0039234,3225,6958.03,US,10.1,0,50.24,38.7,1,personal,21.0,4907.3,233.68,1574.83,0.0,0.0,0.29,0.81,5.0,11.0,22.45,0.0,0.0
ACC0039235,672,2307.9,US,11.8,0,111.95,6.8,1,business,6.0,1215.43,202.57,624.42,0.0,0.0,0.5,1.0,4.0,6.0,26.02,0.0,0.0
ACC0039236,1513,5717.52,US,4.7,0,25.62,8.7,0,business,4.0,1421.06,355.26,508.29,0.0,0.0,0.0,1.0,1.0,3.0,28.98,0.0,0.0
ACC0039237,847,6720.16,US,41.8,0,93.39,7.9,0,premium,5.0,558.54,111.71,179.59,0.0,0.0,0.0,0.4,1.0,4.0,5.42,0.0,0.0
ACC0039238,913,7239.28,US,6.0,0,62.23,53.3,1,personal,49.0,9031.69,184.32,2511.51,0.0,0.0,0.22,1.14,9.0,12.0,20.09,0.0,0.0
ACC0039239,3547,6572.38,US,5.8,0,61.2,49.8,1,business,37.0,6650.82,179.75,1127.44,0.0,0.0,0.22,0.92,7.0,10.0,15.71,0.0,0.0
ACC0039240,2601,5980.61,US,17.3,0,125.96,79.4,0,personal,52.0,8657.96,166.5,1073.5,1.0,350.55,0.23,1.12,8.0,14.0,15.91,0.019231,1.0
ACC0039241,3448,10241.0,US,23.2,0,65.94,7.8,1,personal,6.0,769.74,128.29,291.69,0.0,0.0,0.17,0.5,2.0,5.0,24.05,0.0,0.0
ACC0039242,2330,8798.13,US,25.9,0,27.86,23.4,1,business,17.0,4267.33,251.02,1040.36,0.0,0.0,0.29,0.88,4.0,11.0,18.44,0.0,0.0
ACC0039243,2442,8929.97,US,26.5,0,28.22,21.8,0,personal,20.0,4512.08,225.6,1115.89,0.0,0.0,0.3,0.95,5.0,11.0,26.58,0.0,0.0
ACC0039244,2619,1186.49,US,16.6,0,61.72,14.7,1,premium,10.0,1039.7,103.97,552.3,0.0,0.0,0.3,1.7,4.0,5.0,20.94,0.0,0.0
ACC0039245,2393,1227.28,US,11.3,0,35.18,9.0,1,personal,12.0,1514.55,126.21,382.67,0.0,0.0,0.25,1.17,4.0,6.0,19.03,0.0,0.0
ACC0039246,3005,2605.67,US,20.2,0,66.46,16.4,1,premium,9.0,1004.02,111.56,277.05,0.0,0.0,0.33,0.67,4.0,8.0,15.68,0.0,0.0
ACC0039247,1210,4028.9,US,29.3,0,36.72,21.5,1,personal,14.0,1096.5,78.32,198.95,0.0,0.0,0.36,0.79,5.0,5.0,18.92,0.0,0.0
ACC0039248,396,2675.91,US,15.5,0,50.51,22.8,1,personal,14.0,2114.04,151.0,888.79,0.0,0.0,0.36,0.79,5.0,6.0,17.46,0.0,0.0
ACC0039249,1798,2180.6,US,16.9,0,47.12,54.9,0,personal,47.0,7540.0,160.43,943.31,0.0,0.0,0.38,0.98,6.0,11.0,23.01,0.0,0.0
ACC0039250,37,5949.72,US,9.2,0,59.14,27.4,1,personal,26.0,6365.82,244.84,897.17,0.0,0.0,0.15,1.15,4.0,11.0,19.68,0.0,0.0
ACC0039251,201,2444.9,US,31.7,0,24.15,25.8,0,personal,23.0,3526.69,153.33,726.33,0.0,0.0,0.39,1.48,8.0,9.0,25.51,0.0,0.0
ACC0039252,213,718.5,US,36.2,0,43.33,13.0,1,personal,10.0,2168.79,216.88,1151.69,0.0,0.0,0.3,1.0,4.0,7.0,16.33,0.0,0.0
ACC0039253,310,1658.08,US,9.6,0,63.12,49.5,1,premium,35.0,7024.89,200.71,1803.25,1.0,346.93,0.17,0.91,5.0,11.0,18.39,0.028571,1.0
ACC0039254,2588,3017.55,US,17.4,0,168.3,21.8,1,business,14.0,2348.38,167.74,731.53,0.0,0.0,0.5,1.07,6.0,9.0,24.31,0.0,0.0
ACC0039255,2193,3997.36,US,19.3,0,120.62,12.5,1,personal,4.0,950.6,237.65,847.6,0.0,0.0,0.0,0.75,1.0,3.0,23.28,0.0,0.0
ACC0039256,3412,10086.5,US,8.6,0,37.18,24.6,0,personal,23.0,3658.84,159.08,562.14,0.0,0.0,0.3,1.04,6.0,10.0,19.13,0.0,0.0
ACC0039257,1079,6957.91,US,3.4,0,25.96,5.6,1,personal,6.0,2115.65,352.61,559.52,0.0,0.0,0.33,1.0,3.0,5.0,13.68,0.0,0.0
ACC0039258,1228,988.16,US,19.6,0,108.75,33.7,0,business,18.0,2411.57,133.98,607.79,0.0,0.0,0.17,1.33,3.0,8.0,24.12,0.0,0.0
ACC0039259,1804,15710.14,US,19.5,0,233.42,35.5,0,personal,29.0,3538.26,122.01,562.16,0.0,0.0,0.34,0.76,6.0,11.0,27.22,0.0,0.0
ACC0039260,2857,4190.37,US,34.3,0,34.91,13.6,1,premium,8.0,1350.62,168.83,959.9,0.0,0.0,0.62,0.88,6.0,4.0,21.21,0.0,0.0
ACC0039261,3399,5194.37,US,38.8,0,98.57,13.5,1,premium,13.0,2324.74,178.83,989.55,0.0,0.0,0.31,1.15,5.0,7.0,20.92,0.0,0.0
ACC0039262,2669,5415.3,US,12.9,0,52.88,17.2,1,personal,23.0,2670.87,116.12,492.13,0.0,0.0,0.39,0.61,6.0,8.0,20.03,0.0,0.0
ACC0039263,1865,2484.57,US,32.3,0,84.25,25.8,0,business,12.0,3752.4,312.7,1406.55,1.0,456.4,0.33,1.08,5.0,8.0,29.96,0.083333,1.0
ACC0039264,3570,7713.57,US,6.0,0,39.54,42.0,1,personal,28.0,3149.49,112.48,499.32,0.0,0.0,0.29,0.89,7.0,10.0,20.91,0.0,0.0
ACC0039265,686,1034.18,US,24.8,0,42.9,22.0,1,personal,15.0,2546.16,169.74,618.1,1.0,195.23,0.27,1.0,4.0,8.0,17.73,0.066667,1.0
ACC0039266,1734,14358.31,US,44.7,0,136.59,19.7,0,personal,12.0,1217.29,101.44,323.98,1.0,38.94,0.5,1.5,6.0,7.0,29.06,0.083333,1.0
ACC0039267,923,5710.28,US,27.9,0,76.05,134.7,0,personal,101.0,17637.29,174.63,1443.1,1.0,47.55,0.27,1.09,11.0,14.0,20.62,0.009901,1.0
ACC0039268,631,6572.1,US,22.9,0,80.63,42.7,0,business,40.0,5338.22,133.46,613.7,0.0,0.0,0.32,0.95,10.0,10.0,20.07,0.0,0.0
ACC0039269,1465,7489.78,US,21.1,0,141.81,62.9,1,premium,55.0,11998.72,218.16,2670.66,2.0,4855.25,0.33,1.02,9.0,13.0,22.55,0.036364,1.0
ACC0039270,2800,3452.45,US,15.7,0,138.75,18.9,1,personal,16.0,3082.64,192.67,1216.54,0.0,0.0,0.12,1.06,3.0,9.0,13.93,0.0,0.0
ACC0039271,1188,13587.75,US,6.6,0,108.4,40.2,0,personal,30.0,3505.44,116.85,1126.3,0.0,0.0,0.17,1.0,5.0,11.0,19.88,0.0,0.0
ACC0039272,2994,2751.3,US,22.1,0,60.29,20.9,1,personal,9.0,1677.83,186.43,637.14,0.0,0.0,0.22,0.78,3.0,6.0,8.58,0.0,0.0
ACC0039273,2241,2207.32,US,9.0,0,105.99,15.9,0,business,8.0,1425.42,178.18,722.5,0.0,0.0,0.38,1.62,4.0,5.0,15.54,0.0,0.0
ACC0039274,2590,5537.0,US,6.0,0,97.81,15.3,1,premium,13.0,2506.73,192.83,1269.45,0.0,0.0,0.15,0.85,3.0,8.0,12.18,0.0,0.0
ACC0039275,910,1632.35,US,7.6,0,33.78,25.5,0,business,18.0,4686.96,260.39,3368.03,1.0,3368.03,0.39,0.78,8.0,10.0,25.4,0.055556,1.0
ACC0039276,3154,3124.29,US,23.6,0,44.43,17.7,0,personal,16.0,5400.07,337.5,1600.64,1.0,1600.64,0.38,1.06,5.0,7.0,25.89,0.0625,1.0
ACC0039277,767,6054.87,US,11.7,0,171.48,15.3,1,personal,14.0,4073.24,290.95,1920.31,0.0,0.0,0.43,1.0,5.0,7.0,20.74,0.0,0.0
ACC0039278,1373,8848.83,US,34.0,0,41.41,43.9,0,personal,36.0,6282.65,174.52,933.47,0.0,0.0,0.19,0.94,7.0,12.0,18.93,0.0,0.0
ACC0039279,2865,4769.83,US,2.9,0,32.44,10.8,0,personal,6.0,1393.19,232.2,746.8,0.0,0.0,0.0,0.83,1.0,5.0,21.97,0.0,0.0
ACC0039280,2528,2384.12,US,19.2,0,154.05,27.2,1,personal,10.0,1118.95,111.9,269.72,1.0,79.33,0.3,1.6,4.0,6.0,23.19,0.1,1.0
ACC0039281,1114,3752.73,US,9.3,0,101.2,53.3,0,business,37.0,8062.02,217.89,1532.89,0.0,0.0,0.35,0.97,8.0,12.0,23.29,0.0,0.0
ACC0039282,985,2880.02,US,4.9,0,50.33,34.9,1,personal,28.0,4551.91,162.57,680.37,0.0,0.0,0.25,1.29,7.0,12.0,19.95,0.0,0.0
ACC0039283,1597,4545.44,US,31.1,0,189.92,7.8,0,premium,8.0,1154.12,144.26,593.55,0.0,0.0,0.25,1.12,3.0,6.0,34.85,0.0,0.0
ACC0039284,1646,2992.3,US,10.4,0,59.18,12.3,0,personal,10.0,857.36,85.74,152.99,0.0,0.0,0.3,0.7,4.0,7.0,20.15,0.0,0.0
ACC0039285,245,2248.8,US,15.8,0,20.95,42.7,1,personal,42.0,6743.24,160.55,1010.48,0.0,0.0,0.4,1.07,8.0,13.0,21.61,0.0,0.0
ACC0039286,907,2035.61,US,11.4,0,113.47,17.0,1,personal,13.0,1134.4,87.26,177.52,0.0,0.0,0.15,1.0,3.0,5.0,12.82,0.0,0.0
ACC0039287,589,1129.28,US,20.0,0,124.03,37.6,1,personal,37.0,8553.33,231.17,1095.97,4.0,2911.62,0.35,1.14,8.0,13.0,26.97,0.108108,1.0
ACC0039288,589,11672.82,US,53.2,0,108.97,19.3,1,personal,18.0,4272.64,237.37,969.31,0.0,0.0,0.17,0.94,3.0,11.0,11.66,0.0,0.0
ACC0039289,1309,8713.53,US,37.1,0,144.67,94.7,1,personal,73.0,16039.49,219.72,1892.29,1.0,129.29,0.26,1.08,10.0,13.0,19.34,0.013699,1.0
ACC0039290,160,1839.39,US,16.3,0,61.32,112.4,0,personal,80.0,16505.59,206.32,2575.37,4.0,3704.51,0.24,1.09,7.0,12.0,21.28,0.05,1.0
ACC0039291,2481,8271.83,US,16.7,0,53.51,21.1,1,personal,16.0,2233.34,139.58,651.09,0.0,0.0,0.19,1.12,2.0,7.0,23.62,0.0,0.0
ACC0039292,2460,5084.26,US,2.9,0,54.6,30.9,1,personal,24.0,6707.54,279.48,2039.57,0.0,0.0,0.21,1.0,5.0,12.0,17.16,0.0,0.0
ACC0039293,827,1748.34,US,23.9,0,90.31,35.8,1,personal,21.0,1656.63,78.89,371.55,0.0,0.0,0.29,0.95,6.0,6.0,18.4,0.0,0.0
ACC0039294,3198,2120.91,US,6.7,0,141.53,28.9,0,personal,18.0,4330.47,240.58,1652.38,0.0,0.0,0.39,0.89,7.0,10.0,27.83,0.0,0.0
ACC0039295,2179,4362.33,US,57.4,0,40.27,60.8,0,premium,43.0,7066.62,164.34,915.96,1.0,196.5,0.35,1.23,10.0,11.0,23.23,0.023256,1.0
ACC0039296,1168,8892.34,US,2.1,0,53.61,14.2,1,business,11.0,799.25,72.66,140.83,1.0,81.34,0.64,0.73,5.0,7.0,25.14,0.090909,1.0
ACC0039297,732,7905.45,US,24.4,0,63.67,12.0,1,personal,14.0,4424.89,316.06,1091.17,0.0,0.0,0.36,1.21,6.0,8.0,20.59,0.0,0.0
ACC0039298,1583,3194.09,US,37.8,0,74.82,13.9,0,premium,13.0,1983.23,152.56,1159.22,0.0,0.0,0.38,1.31,6.0,7.0,27.98,0.0,0.0
ACC0039299,3505,7096.97,US,36.8,0,26.09,42.2,1,business,17.0,4121.81,242.46,1416.7,0.0,0.0,0.35,1.06,5.0,10.0,20.54,0.0,0.0
ACC0039300,42,4315.03,US,47.2,0,166.4,14.9,1,personal,8.0,1184.6,148.07,596.06,0.0,0.0,0.38,1.25,4.0,7.0,27.22,0.0,0.0
ACC0039301,102,2730.02,US,19.8,0,67.1,12.0,1,business,12.0,1913.23,159.44,670.15,0.0,0.0,0.17,0.92,3.0,9.0,21.27,0.0,0.0
ACC0039302,1524,10598.13,US,6.9,0,83.97,21.1,1,personal,14.0,4232.51,302.32,1255.76,0.0,0.0,0.29,0.64,4.0,9.0,26.72,0.0,0.0
ACC0039303,3357,5566.94,US,11.7,0,86.22,21.4,0,personal,11.0,1143.46,103.95,285.07,0.0,0.0,0.0,1.18,1.0,9.0,19.45,0.0,0.0
ACC0039304,1048,7395.83,US,13.0,0,28.83,13.1,0,personal,9.0,1094.01,121.56,512.31,0.0,0.0,0.33,0.89,4.0,6.0,15.8,0.0,0.0
ACC0039305,2735,2042.27,US,18.0,0,18.53,13.2,1,personal,8.0,1000.55,125.07,502.29,0.0,0.0,0.25,0.75,3.0,5.0,19.39,0.0,0.0
ACC0039306,2108,3243.06,US,6.1,0,77.26,18.7,0,personal,16.0,2243.93,140.25,833.31,1.0,130.16,0.56,1.12,6.0,9.0,23.7,0.0625,1.0
ACC0039307,751,9472.21,US,2.6,0,89.83,7.7,1,personal,7.0,767.14,109.59,321.58,0.0,0.0,0.43,1.0,4.0,6.0,25.67,0.0,0.0
ACC0039308,3318,3926.27,US,6.9,0,127.29,27.6,0,personal,18.0,5519.04,306.61,1282.43,1.0,1100.09,0.33,1.17,6.0,10.0,23.96,0.055556,1.0
ACC0039309,621,4112.09,US,24.9,0,48.37,7.3,0,personal,6.0,664.26,110.71,208.18,0.0,0.0,0.5,1.17,4.0,3.0,20.32,0.0,0.0
ACC0039310,1862,2102.98,US,18.2,0,173.39,13.1,1,personal,8.0,3086.97,385.87,999.83,0.0,0.0,0.25,1.5,3.0,7.0,21.96,0.0,0.0
ACC0039311,2428,5753.09,US,16.8,0,137.23,21.5,0,personal,19.0,3609.89,189.99,1339.19,1.0,208.89,0.47,1.58,9.0,9.0,26.59,0.052632,1.0
ACC0039312,2475,2072.84,US,13.1,0,164.43,21.8,0,business,28.0,11775.85,420.57,4991.49,2.0,5019.73,0.32,1.29,4.0,13.0,26.66,0.071429,1.0
ACC0039313,3122,6585.46,US,22.3,0,32.48,9.9,0,business,8.0,1355.82,169.48,580.64,0.0,0.0,0.38,1.0,4.0,6.0,26.08,0.0,0.0
ACC0039314,2583,2221.0,US,25.0,0,57.28,35.5,1,personal,25.0,3809.12,152.36,886.85,0.0,0.0,0.24,0.92,6.0,10.0,19.51,0.0,0.0
ACC0039315,2409,4156.71,US,15.6,0,19.48,11.5,1,personal,8.0,3242.57,405.32,1522.32,0.0,0.0,0.5,0.5,5.0,6.0,17.61,0.0,0.0
ACC0039316,581,17326.94,US,16.5,0,202.55,18.3,1,personal,14.0,991.76,70.84,173.47,0.0,0.0,0.57,0.79,7.0,5.0,27.06,0.0,0.0
ACC0039317,1140,6585.49,US,35.5,0,96.66,23.4,0,personal,15.0,2162.15,144.14,599.36,0.0,0.0,0.27,1.27,4.0,9.0,23.05,0.0,0.0
ACC0039318,1284,3725.05,US,18.8,0,88.59,52.7,1,personal,37.0,7829.31,211.6,842.84,2.0,205.48,0.43,1.03,10.0,13.0,25.81,0.054054,1.0
ACC0039319,1373,9754.26,US,30.0,0,86.45,25.7,1,premium,27.0,3038.64,112.54,684.67,0.0,0.0,0.48,0.74,8.0,9.0,27.08,0.0,0.0
ACC0039320,439,2755.08,US,21.8,0,38.54,20.6,1,personal,16.0,1913.85,119.62,332.27,0.0,0.0,0.25,0.62,5.0,9.0,21.93,0.0,0.0
ACC0039321,374,2232.83,US,16.0,0,73.2,28.5,0,personal,20.0,5137.74,256.89,1624.38,0.0,0.0,0.35,1.15,7.0,11.0,18.42,0.0,0.0
ACC0039322,1625,3671.08,US,6.3,0,66.45,21.7,0,premium,18.0,1811.3,100.63,352.27,0.0,0.0,0.5,0.67,7.0,8.0,28.49,0.0,0.0
ACC0039323,2646,11836.47,US,27.6,0,83.08,11.6,0,personal,9.0,2717.25,301.92,947.3,0.0,0.0,0.22,0.89,3.0,6.0,19.78,0.0,0.0
ACC0039324,3241,11316.22,US,23.9,0,55.5,14.2,1,personal,15.0,1777.56,118.5,551.87,0.0,0.0,0.27,0.93,5.0,8.0,22.39,0.0,0.0
ACC0039325,3433,3303.27,US,28.7,0,49.96,15.9,1,personal,14.0,1444.05,103.15,495.94,0.0,0.0,0.29,1.14,4.0,9.0,23.05,0.0,0.0
ACC0039326,1770,3916.08,US,12.6,0,96.24,50.0,1,business,49.0,12388.78,252.83,2845.68,1.0,1128.9,0.27,1.61,10.0,13.0,21.15,0.020408,1.0
ACC0039327,3281,6879.17,US,12.2,0,54.36,33.5,1,business,30.0,3041.03,101.37,646.95,2.0,304.19,0.27,1.3,5.0,9.0,23.48,0.066667,1.0
ACC0039328,1681,34287.58,US,18.1,0,85.36,17.3,1,business,17.0,3738.48,219.91,2262.9,0.0,0.0,0.41,1.12,6.0,8.0,18.67,0.0,0.0
ACC0039329,1743,4064.02,US,6.9,0,17.78,7.9,1,personal,6.0,1988.61,331.44,700.19,0.0,0.0,0.17,0.83,2.0,4.0,19.63,0.0,0.0
ACC0039330,787,14854.03,US,26.9,0,75.77,41.6,0,personal,34.0,6072.42,178.6,948.33,1.0,115.4,0.35,0.76,7.0,12.0,26.05,0.029412,1.0
ACC0039331,2303,6000.37,US,3.1,0,226.15,10.4,1,personal,6.0,357.47,59.58,92.83,0.0,0.0,0.17,1.5,2.0,5.0,15.4,0.0,0.0
ACC0039332,1152,9726.53,US,7.8,0,154.71,13.0,0,business,11.0,1422.49,129.32,486.51,0.0,0.0,0.09,0.82,2.0,9.0,19.2,0.0,0.0
ACC0039333,1785,11057.4,US,13.2,0,416.96,11.7,0,business,7.0,1370.61,195.8,447.08,0.0,0.0,0.0,0.86,1.0,5.0,12.4,0.0,0.0
ACC0039334,3420,5657.74,US,41.0,0,66.17,12.3,0,personal,10.0,1252.12,125.21,483.36,0.0,0.0,0.2,1.5,3.0,7.0,15.21,0.0,0.0
ACC0039335,2007,4804.61,US,6.7,0,146.77,65.6,1,premium,51.0,7505.3,147.16,1127.17,0.0,0.0,0.39,0.86,10.0,12.0,23.34,0.0,0.0
ACC0039336,1126,4164.07,US,14.6,0,188.24,14.7,1,personal,14.0,1342.32,95.88,378.43,0.0,0.0,0.29,0.79,4.0,8.0,19.85,0.0,0.0
ACC0039337,2456,6506.16,US,19.5,0,92.87,37.5,0,personal,28.0,5317.41,189.91,1100.23,0.0,0.0,0.25,1.14,6.0,12.0,18.19,0.0,0.0
ACC0039338,2677,12711.48,US,6.1,0,81.33,17.8,1,premium,9.0,2015.23,223.91,1164.81,2.0,1268.25,0.44,2.11,5.0,7.0,24.69,0.222222,1.0
ACC0039339,2226,14160.09,US,44.0,0,23.08,27.8,1,personal,29.0,4636.91,159.89,829.76,1.0,282.78,0.24,0.66,5.0,10.0,23.62,0.034483,1.0
ACC0039340,182,12944.81,US,53.6,0,45.24,17.6,0,personal,16.0,1052.39,65.77,246.31,0.0,0.0,0.25,0.69,4.0,5.0,18.16,0.0,0.0
ACC0039341,848,3385.46,US,20.8,0,279.83,61.4,0,business,51.0,9721.47,190.62,1430.33,0.0,0.0,0.37,0.8,9.0,12.0,20.01,0.0,0.0
ACC0039342,494,3119.6,US,17.9,0,49.39,31.8,0,personal,26.0,6161.37,236.98,1006.44,2.0,1281.29,0.27,1.19,7.0,10.0,22.78,0.076923,1.0
ACC0039343,3489,2533.94,US,15.7,0,89.95,11.2,0,personal,13.0,2948.04,226.77,1076.88,0.0,0.0,0.0,0.92,1.0,8.0,14.28,0.0,0.0
ACC0039344,1157,5559.27,US,18.6,0,70.2,30.9,1,business,22.0,3260.66,148.21,450.98,1.0,299.76,0.36,1.45,8.0,8.0,22.86,0.045455,1.0
ACC0039345,1747,10366.41,US,28.1,0,51.33,20.4,1,business,14.0,2083.09,148.79,496.42,0.0,0.0,0.43,0.79,6.0,9.0,28.22,0.0,0.0
ACC0039346,3293,3127.46,US,8.4,0,77.25,17.1,0,personal,17.0,3023.23,177.84,953.6,0.0,0.0,0.24,1.18,5.0,9.0,19.04,0.0,0.0
ACC0039347,3618,4245.49,US,12.4,0,55.07,34.1,1,business,30.0,5050.68,168.36,948.84,2.0,1359.66,0.27,0.83,7.0,13.0,25.07,0.066667,1.0
ACC0039348,823,8244.75,US,6.3,0,127.48,33.2,1,personal,30.0,4763.06,158.77,761.05,0.0,0.0,0.4,0.7,7.0,11.0,24.36,0.0,0.0
ACC0039349,3140,3801.2,US,22.7,0,34.0,63.1,0,personal,38.0,3354.21,88.27,471.26,0.0,0.0,0.24,1.21,8.0,10.0,18.68,0.0,0.0
ACC0039350,2660,4220.52,US,32.3,0,71.27,31.3,1,personal,29.0,2681.17,92.45,802.6,0.0,0.0,0.24,1.45,5.0,8.0,17.39,0.0,0.0
ACC0039351,2252,11985.75,US,11.1,0,105.64,8.1,1,business,4.0,336.88,84.22,137.74,0.0,0.0,0.5,0.25,3.0,3.0,22.28,0.0,0.0
ACC0039352,636,5008.83,US,32.7,0,41.99,13.8,0,personal,13.0,3208.75,246.83,1131.3,1.0,246.82,0.23,0.92,4.0,8.0,25.02,0.076923,1.0
ACC0039353,2531,2762.22,US,15.2,0,18.86,8.2,0,personal,7.0,1209.56,172.79,439.71,0.0,0.0,0.0,0.86,1.0,6.0,19.94,0.0,0.0
ACC0039354,2248,5308.58,US,10.5,0,60.3,29.9,0,business,27.0,3648.13,135.12,416.18,1.0,149.33,0.3,0.78,5.0,9.0,23.93,0.037037,1.0
ACC0039355,1645,6951.21,US,15.1,0,90.36,13.9,1,business,8.0,1313.17,164.15,445.33,0.0,0.0,0.38,1.25,4.0,6.0,23.7,0.0,0.0
ACC0039356,2154,36447.41,US,16.4,0,105.86,22.1,1,personal,12.0,931.96,77.66,208.19,0.0,0.0,0.17,1.0,3.0,8.0,20.34,0.0,0.0
ACC0039357,792,16568.6,US,14.3,0,23.42,8.5,0,premium,4.0,426.95,106.74,284.09,0.0,0.0,0.5,0.25,3.0,4.0,22.42,0.0,0.0
ACC0039358,2281,50000.0,US,17.2,0,88.56,7.2,1,personal,6.0,1141.78,190.3,789.15,0.0,0.0,0.17,0.5,2.0,5.0,25.28,0.0,0.0
ACC0039359,584,2095.87,US,10.6,0,68.54,57.1,1,premium,44.0,6231.42,141.62,1683.42,0.0,0.0,0.2,1.16,7.0,12.0,17.98,0.0,0.0
ACC0039360,1066,14957.69,US,22.6,0,171.92,14.1,1,premium,10.0,2037.35,203.74,669.54,1.0,135.98,0.4,1.6,5.0,8.0,21.98,0.1,1.0
ACC0039361,1821,17023.18,US,7.5,0,171.04,15.7,1,personal,7.0,2303.43,329.06,1254.4,0.0,0.0,0.43,0.71,4.0,6.0,20.51,0.0,0.0
ACC0039362,616,5036.11,US,47.6,0,27.64,49.3,1,personal,39.0,9734.84,249.61,1449.59,0.0,0.0,0.26,0.87,6.0,14.0,18.14,0.0,0.0
ACC0039363,3337,3590.57,US,37.8,0,81.04,16.8,1,premium,10.0,906.94,90.69,240.8,0.0,0.0,0.3,0.8,3.0,7.0,28.8,0.0,0.0
ACC0039364,3239,8864.58,US,18.3,0,195.33,24.1,0,business,19.0,1510.38,79.49,243.48,0.0,0.0,0.26,0.79,5.0,8.0,14.54,0.0,0.0
ACC0039365,1747,3786.91,US,21.7,0,32.67,19.8,0,business,18.0,1706.93,94.83,540.76,0.0,0.0,0.17,1.11,3.0,8.0,19.49,0.0,0.0
ACC0039366,2091,1968.17,US,16.9,0,38.86,24.0,1,personal,24.0,5510.05,229.59,1049.37,0.0,0.0,0.21,0.96,4.0,11.0,17.78,0.0,0.0
ACC0039367,1085,1581.64,US,16.5,0,30.99,21.7,1,personal,14.0,3864.94,276.07,873.73,0.0,0.0,0.29,1.07,5.0,11.0,21.83,0.0,0.0
ACC0039368,797,1484.14,US,22.6,0,74.95,5.7,0,premium,4.0,233.46,58.36,93.05,1.0,59.24,0.25,2.0,2.0,3.0,31.3,0.25,1.0
ACC0039369,3508,5922.31,US,9.5,0,368.04,9.2,1,premium,5.0,1186.78,237.36,544.69,1.0,124.35,0.6,1.4,3.0,5.0,26.06,0.2,1.0
ACC0039370,1526,8408.58,US,37.3,0,93.6,13.7,1,business,17.0,2213.56,130.21,743.23,0.0,0.0,0.24,1.18,4.0,8.0,23.7,0.0,0.0
ACC0039371,3481,2253.63,US,21.9,0,21.74,9.1,1,business,8.0,800.7,100.09,288.44,0.0,0.0,0.5,1.12,5.0,6.0,19.64,0.0,0.0
ACC0039372,272,7236.69,US,16.1,0,68.95,23.3,1,personal,17.0,4375.46,257.38,764.37,0.0,0.0,0.41,1.59,8.0,10.0,23.16,0.0,0.0
ACC0039373,416,7196.01,US,27.8,0,92.78,18.1,0,personal,14.0,1915.03,136.79,648.06,0.0,0.0,0.36,1.0,6.0,8.0,27.2,0.0,0.0
ACC0039374,1750,6485.94,US,16.4,0,80.52,5.9,1,personal,7.0,1517.23,216.75,618.9,0.0,0.0,0.29,0.57,3.0,5.0,25.9,0.0,0.0
